Altitude_ft,Airspeed_knots,Ejection_Type,Pilot_Posture,Time_of_Day,Weather,Terrain,System_Malfunction,Aircraft_Altitude,G_Force,Ejection_Success,Injury_Level
8915.69,748.36,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,10.14,1,severe
6605.66,440.22,Zero-Zero,Slouched,Night,Storm,Water,0,Stable,15.23,1,None
6662.53,498.11,Conventional,Optimal,Day,Clear,Land,0,Stable,7.14,1,Minor
8393.61,741.91,Conventional,Optimal,Day,Clear,Land,0,Stable,9.66,1,severe
19103.55,514.79,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
5620.24,821.46,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,7.77,1,Minor
5937.41,633.19,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,5.11,1,Minor
23710.01,351.08,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,19.42,1,None
30300.89,377.96,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,20.0,1,None
23092.42,781.0,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.66,1,severe
15032.0,694.86,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,8.91,1,Minor
10447.95,303.16,Conventional,Slouched,Night,Clear,Water,0,Stable,9.3,1,severe
16815.55,357.11,Zero-Zero,Slouched,Night,Rain,Land,0,Stable,13.12,1,severe
22139.17,352.15,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.01,1,None
6904.76,596.45,Conventional,Optimal,Night,Clear,Land,0,Stable,19.65,1,None
11167.39,343.66,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,20.0,1,None
6044.69,764.95,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
15306.93,304.23,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,12.02,1,severe
26870.81,419.05,Conventional,Optimal,Day,Clear,Land,1,Stable,12.85,1,severe
30086.9,331.49,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,5.85,1,Minor
28471.49,445.33,Conventional,Optimal,Night,Clear,Land,0,Stable,9.6,1,severe
5260.09,684.05,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
9546.39,463.43,Conventional,Optimal,Night,Clear,Land,1,Stable,20.0,0,Fatal
24672.74,379.07,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,20.0,1,None
5638.86,443.36,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,13.32,1,severe
15459.69,306.52,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
15759.88,466.12,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,16.81,1,None
10872.49,402.37,Conventional,Slouched,Day,Rain,Land,0,Stable,13.63,1,severe
42872.75,407.63,Conventional,Optimal,Day,Storm,Land,0,Stable,10.61,1,severe
5255.7,582.75,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,6.75,1,Minor
11339.72,877.7,Zero-Zero,Optimal,Night,Storm,Water,0,Stable,20.0,1,None
17647.03,815.07,Conventional,Optimal,Night,Clear,Land,1,Stable,13.73,0,severe
8485.45,538.79,Zero-Zero,Slouched,Night,Rain,Land,0,Stable,14.91,1,severe
35892.12,356.24,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,14.72,1,severe
27114.06,741.24,Zero-Zero,Slouched,Day,Clear,Water,1,Stable,15.48,0,Fatal
5912.88,588.27,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
19767.46,622.53,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,10.64,1,severe
17280.7,242.02,Conventional,Optimal,Day,Rain,Land,0,Stable,11.75,1,severe
10102.78,427.02,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,7.62,1,Minor
11415.98,744.72,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,10.54,1,severe
41671.68,359.33,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,20.0,1,None
11468.48,838.47,Conventional,Optimal,Night,Rain,Land,0,Stable,16.16,1,None
31534.46,353.81,Conventional,Slouched,Night,Clear,Land,0,Stable,19.09,1,None
30175.61,328.44,Conventional,Optimal,Night,Rain,Water,0,Stable,15.52,1,None
16962.91,305.06,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,9.04,1,severe
12307.1,398.26,Zero-Zero,Optimal,Day,Rain,Land,1,Stable,8.39,1,Minor
37381.7,445.26,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,10.76,1,severe
34363.58,749.46,Conventional,Optimal,Day,Storm,Water,0,Stable,15.04,1,None
30944.81,650.25,Conventional,Optimal,Day,Clear,Land,0,Stable,12.88,1,severe
13572.49,510.05,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,16.83,1,None
32492.21,409.65,Zero-Zero,Slouched,Day,Clear,Land,1,Stable,11.0,1,severe
9129.53,423.52,Conventional,Optimal,Day,Clear,Water,0,Stable,6.15,1,Minor
8221.79,456.55,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
10840.26,514.11,Conventional,Optimal,Night,Rain,Mountain,0,Stable,11.73,1,severe
5760.34,336.09,Zero-Zero,Optimal,Night,Clear,Land,1,Stable,20.0,1,None
6582.49,608.32,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,10.24,1,severe
6809.64,781.43,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,13.3,1,severe
28729.19,221.48,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,9.55,1,severe
7892.34,535.76,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,6.94,1,Minor
35937.32,365.13,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,17.84,1,None
26485.75,326.67,Conventional,Slouched,Day,Storm,Land,0,Stable,5.83,1,Minor
6485.85,322.52,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,12.22,1,severe
5881.59,419.89,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,18.65,1,None
21072.65,618.74,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,13.07,1,severe
10685.24,444.65,Conventional,Optimal,Night,Storm,Land,0,Stable,15.78,1,None
22066.65,437.06,Zero-Zero,Optimal,Day,Rain,Water,1,Stable,20.0,1,None
9656.12,446.35,Conventional,Optimal,Day,Clear,Land,0,Stable,14.22,1,severe
6052.89,530.02,Conventional,Optimal,Day,Clear,Land,0,Stable,12.25,1,severe
19093.21,404.42,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.62,1,None
42209.91,389.59,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
5069.03,349.23,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,7.87,1,Minor
26673.42,312.15,Conventional,Optimal,Day,Clear,Water,0,Stable,7.7,1,Minor
8738.41,373.18,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,16.93,1,None
16424.03,618.84,Conventional,Optimal,Day,Clear,Water,0,Stable,15.57,1,None
12174.57,723.91,Conventional,Optimal,Night,Clear,Land,1,Stable,7.27,0,Minor
11232.79,856.95,Conventional,Optimal,Night,Rain,Land,0,Stable,16.22,1,None
12987.98,175.03,Conventional,Optimal,Night,Clear,Land,0,Stable,11.46,1,severe
14318.34,278.56,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,18.8,1,None
37672.93,704.41,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,20.0,1,None
7565.06,327.9,Conventional,Optimal,Day,Clear,Land,0,Stable,15.11,1,None
11549.81,258.63,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,13.84,1,severe
8881.57,344.97,Conventional,Optimal,Night,Rain,Land,0,Stable,20.0,1,None
14314.85,515.63,Conventional,Optimal,Day,Clear,Water,0,Stable,8.55,1,Minor
10783.59,521.21,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,18.4,1,None
9521.37,761.99,Conventional,Optimal,Day,Rain,Land,0,Stable,12.55,1,severe
12236.31,360.94,Conventional,Optimal,Day,Clear,Water,0,Stable,6.31,1,Minor
5769.99,333.54,Zero-Zero,Slouched,Day,Clear,Mountain,0,Stable,11.13,1,severe
9697.37,536.39,Zero-Zero,Slouched,Day,Storm,Land,0,Stable,19.17,1,None
44574.73,902.92,Zero-Zero,Optimal,Night,Clear,Land,1,Stable,13.77,1,severe
16355.44,885.28,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,16.47,1,None
16302.88,216.22,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,15.76,1,None
11642.96,422.26,Zero-Zero,Slouched,Day,Clear,Land,1,Stable,20.0,1,None
14641.53,701.91,Conventional,Slouched,Day,Rain,Land,0,Stable,14.02,0,severe
22469.4,592.42,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,17.3,1,None
11176.48,595.74,Conventional,Optimal,Day,Rain,Mountain,0,Stable,20.0,1,None
26878.92,815.22,Conventional,Optimal,Night,Storm,Land,0,Stable,18.3,1,None
19308.49,401.08,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,20.0,1,None
7422.51,664.02,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,7.51,1,Minor
7392.82,323.46,Conventional,Optimal,Day,Clear,Land,0,Stable,7.85,1,Minor
13545.48,357.34,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,12.72,1,severe
24749.17,826.7,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,7.93,1,Minor
8040.67,470.69,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,14.57,1,severe
23774.24,454.17,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,17.97,1,None
8931.27,275.22,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,13.37,1,severe
7381.2,696.27,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.3,1,Minor
16691.4,824.14,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
28861.48,329.06,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,12.41,1,severe
12732.43,228.72,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,7.79,1,Minor
33179.67,412.02,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,12.17,1,severe
7934.14,381.09,Conventional,Optimal,Day,Storm,Water,0,Stable,9.94,1,severe
6384.37,874.71,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,6.47,1,Minor
8817.23,719.89,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
7263.14,370.12,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,9.19,1,severe
14616.46,527.92,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,7.63,1,Minor
12125.11,477.21,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,10.74,1,severe
8895.24,830.7,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,12.96,1,severe
8413.96,499.27,Conventional,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
9196.24,707.89,Conventional,Optimal,Night,Clear,Water,0,Stable,20.0,1,None
8466.64,367.52,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,12.07,1,severe
7177.09,191.76,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,9.86,1,severe
8321.57,319.79,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,17.68,1,None
6826.87,481.98,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,13.85,1,severe
14637.86,276.73,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,7.27,1,Minor
10173.52,473.86,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,15.77,1,None
27131.1,603.47,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,9.66,1,severe
6075.62,613.88,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,6.52,1,Minor
17428.19,788.19,Zero-Zero,Optimal,Night,Clear,Water,1,Stable,16.38,1,None
11178.42,771.68,Zero-Zero,Optimal,Night,Storm,Land,0,Stable,20.0,1,None
10108.22,809.69,Conventional,Optimal,Day,Clear,Land,1,Stable,19.46,0,Fatal
12875.34,862.18,Conventional,Optimal,Day,Rain,Water,1,Stable,11.38,0,severe
39409.65,407.25,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,7.42,1,Minor
35181.95,708.21,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,15.83,1,None
30810.77,576.33,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,13.14,1,severe
8095.46,803.97,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,12.78,1,severe
38895.07,614.9,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.67,1,None
14840.22,823.81,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
9624.58,514.13,Conventional,Slouched,Night,Clear,Land,0,Stable,9.49,1,severe
6069.85,875.97,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,13.35,1,severe
16273.27,283.48,Conventional,Optimal,Day,Clear,Land,0,Stable,12.34,1,severe
12150.49,948.12,Conventional,Optimal,Day,Clear,Land,0,Stable,7.57,1,Minor
13596.82,428.47,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,6.87,1,Minor
9867.91,526.9,Conventional,Optimal,Day,Clear,Water,0,Stable,8.44,1,Minor
5206.23,490.14,Conventional,Slouched,Night,Clear,Land,1,Stable,20.0,0,Fatal
17445.01,506.98,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.58,1,Minor
10377.69,618.74,Conventional,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
5503.03,772.36,Conventional,Optimal,Day,Clear,Land,0,Stable,11.57,1,severe
14829.89,849.79,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,12.25,1,severe
9277.73,339.81,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,15.96,1,None
12637.22,331.98,Zero-Zero,Optimal,Night,Storm,Land,0,Stable,10.17,1,severe
6021.88,647.27,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,13.29,1,severe
18678.49,379.61,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,13.93,1,severe
12053.26,863.83,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,8.68,1,Minor
28594.22,266.3,Conventional,Optimal,Day,Clear,Land,1,Stable,8.31,1,Minor
5367.91,293.15,Zero-Zero,Slouched,Night,Storm,Land,0,Stable,15.12,1,None
27905.18,507.98,Conventional,Optimal,Day,Clear,Land,0,Stable,10.55,1,severe
6699.66,565.59,Conventional,Optimal,Day,Clear,Mountain,0,Stable,16.58,1,None
22466.43,831.81,Conventional,Optimal,Day,Clear,Land,0,Stable,15.31,1,None
6594.14,205.05,Conventional,Slouched,Day,Clear,Water,1,Stable,19.98,0,Fatal
6465.44,621.31,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,6.55,1,Minor
23302.1,347.43,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,6.41,1,Minor
27647.33,443.68,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,13.63,1,severe
9385.86,546.49,Conventional,Optimal,Night,Storm,Land,0,Stable,17.04,1,None
23486.15,203.98,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,14.06,1,severe
27399.6,501.41,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,15.76,1,None
50000.0,360.54,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.45,1,severe
5889.07,436.36,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.87,1,severe
6374.59,631.68,Zero-Zero,Optimal,Night,Rain,Land,1,Stable,20.0,1,None
5154.41,308.45,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,14.78,1,severe
14806.72,390.88,Conventional,Optimal,Day,Clear,Land,0,Stable,5.96,1,Minor
12250.63,804.39,Conventional,Optimal,Night,Clear,Water,0,Stable,20.0,1,None
22903.91,806.18,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
10396.74,897.42,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,6.33,1,Minor
15149.07,358.43,Zero-Zero,Slouched,Night,Clear,Mountain,0,Stable,6.82,1,Minor
15412.4,400.55,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,8.44,1,Minor
37147.14,433.03,Conventional,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
10713.85,527.97,Zero-Zero,Optimal,Day,Rain,Water,1,Stable,7.04,1,Minor
7137.59,661.18,Zero-Zero,Optimal,Day,Clear,Mountain,1,Stable,9.5,1,severe
17016.03,575.46,Conventional,Optimal,Night,Clear,Water,1,Stable,6.3,1,Minor
5773.24,310.64,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,12.6,1,severe
40079.22,813.3,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,9.12,1,severe
12478.53,390.78,Conventional,Optimal,Day,Storm,Land,0,Stable,20.0,1,None
7669.71,823.35,Conventional,Slouched,Day,Rain,Land,0,Stable,20.0,0,Fatal
26704.06,475.96,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,12.82,1,severe
42170.76,385.73,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,19.41,1,None
12625.22,573.41,Conventional,Optimal,Night,Clear,Land,0,Stable,14.63,1,severe
12701.55,554.24,Conventional,Optimal,Night,Clear,Water,0,Stable,9.71,1,severe
16138.3,441.3,Conventional,Optimal,Day,Rain,Land,0,Stable,11.57,1,severe
11491.26,891.17,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,7.43,1,Minor
6162.22,886.71,Conventional,Optimal,Day,Clear,Mountain,0,Stable,19.69,1,None
16555.11,461.1,Zero-Zero,Optimal,Day,Rain,Water,1,Stable,7.28,1,Minor
15720.95,357.22,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,10.41,1,severe
20526.29,511.02,Zero-Zero,Optimal,Night,Storm,Land,0,Stable,7.63,1,Minor
14793.18,614.96,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,13.15,1,severe
11162.42,874.29,Conventional,Optimal,Day,Clear,Water,0,Stable,14.15,1,severe
26280.22,475.35,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,20.0,1,None
48771.25,525.13,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,8.83,1,Minor
9452.42,447.2,Conventional,Optimal,Day,Clear,Land,0,Stable,14.82,1,severe
26535.98,583.88,Conventional,Optimal,Day,Clear,Land,0,Stable,15.86,1,None
12923.4,439.91,Conventional,Optimal,Night,Rain,Mountain,1,Stable,7.96,1,Minor
10810.04,747.62,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,16.2,1,None
5478.94,470.86,Conventional,Optimal,Day,Clear,Water,0,Stable,10.96,1,severe
21207.34,800.71,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,16.35,1,None
17418.15,211.98,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.52,1,None
8528.15,597.7,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,6.34,1,Minor
13725.38,641.3,Conventional,Optimal,Day,Clear,Land,0,Stable,11.93,1,severe
16854.62,613.55,Conventional,Optimal,Night,Clear,Water,0,Stable,18.74,1,None
6461.28,602.62,Zero-Zero,Slouched,Night,Clear,Mountain,0,Stable,10.23,1,severe
6616.19,349.96,Conventional,Slouched,Day,Clear,Land,0,Stable,10.12,1,severe
39761.34,477.83,Conventional,Optimal,Night,Rain,Land,0,Stable,11.4,1,severe
5653.48,801.81,Conventional,Optimal,Day,Clear,Water,0,Stable,10.49,1,severe
17518.73,348.72,Conventional,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
27727.35,486.77,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,13.5,1,severe
7930.53,600.65,Conventional,Optimal,Day,Clear,Land,0,Stable,9.1,1,severe
18844.81,782.66,Zero-Zero,Slouched,Day,Clear,Water,1,Stable,16.61,0,Fatal
6763.98,734.28,Conventional,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
19455.26,709.35,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,13.29,1,severe
46521.63,370.28,Conventional,Optimal,Day,Clear,Mountain,0,Stable,20.0,1,None
12318.29,368.02,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,16.08,1,None
12383.37,539.39,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
31845.19,619.69,Zero-Zero,Optimal,Night,Storm,Water,0,Stable,17.0,1,None
5014.35,714.66,Zero-Zero,Slouched,Night,Rain,Land,0,Stable,8.09,1,Minor
30397.17,528.63,Conventional,Slouched,Day,Rain,Water,0,Stable,14.19,0,severe
13970.91,584.58,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,7.91,1,Minor
34273.43,668.62,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,11.5,1,severe
5798.93,522.14,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,7.06,1,Minor
20174.56,613.4,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,10.88,1,severe
42244.62,410.21,Conventional,Optimal,Day,Clear,Water,0,Stable,16.52,1,None
7821.71,481.39,Zero-Zero,Optimal,Day,Clear,Mountain,1,Stable,12.83,1,severe
15257.39,462.8,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,15.17,1,None
25922.23,582.69,Zero-Zero,Slouched,Night,Storm,Water,0,Stable,8.32,1,Minor
31517.21,472.68,Conventional,Optimal,Night,Clear,Land,0,Stable,12.91,1,severe
5915.08,619.05,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,16.2,1,None
34722.28,440.48,Conventional,Optimal,Day,Storm,Land,0,Stable,17.32,1,None
6765.82,446.87,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,12.14,1,severe
14578.39,431.28,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,8.95,1,Minor
6609.77,458.54,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,8.46,1,Minor
10772.28,907.23,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.48,1,severe
6397.53,523.55,Zero-Zero,Slouched,Night,Storm,Land,0,Stable,20.0,1,None
8470.88,405.16,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,20.0,1,None
13773.12,655.18,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,12.85,1,severe
9401.76,447.95,Conventional,Slouched,Night,Clear,Water,0,Stable,12.42,1,severe
24267.13,673.1,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,18.48,1,None
12147.7,360.28,Conventional,Optimal,Day,Clear,Water,0,Stable,7.56,1,Minor
10262.51,594.7,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,13.37,1,severe
5379.89,443.68,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,10.03,1,severe
5523.91,685.52,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,9.22,1,severe
13634.39,835.44,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,11.84,1,severe
8185.45,654.4,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,10.58,1,severe
9207.16,374.15,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,8.0,1,Minor
8378.0,756.27,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
36105.26,461.51,Conventional,Slouched,Day,Rain,Mountain,0,Stable,20.0,1,None
7641.06,356.68,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
24962.95,247.01,Conventional,Optimal,Night,Rain,Land,0,Stable,13.5,1,severe
12902.54,830.57,Conventional,Slouched,Night,Clear,Water,0,Stable,8.45,0,Minor
19804.94,456.09,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,14.45,1,severe
41309.65,549.81,Zero-Zero,Slouched,Night,Storm,Water,0,Stable,20.0,1,None
50000.0,890.24,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,19.01,1,None
9548.27,275.38,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
38012.19,254.15,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
15077.48,678.83,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,15.75,1,None
7263.55,519.72,Zero-Zero,Optimal,Day,Clear,Mountain,0,Stable,20.0,1,None
12094.31,396.2,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,11.05,1,severe
12670.38,429.16,Conventional,Slouched,Day,Clear,Land,0,Stable,7.17,1,Minor
15410.9,301.24,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,20.0,1,None
31689.53,694.51,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,17.55,1,None
8269.87,197.75,Conventional,Optimal,Day,Clear,Water,0,Stable,15.84,1,None
8709.49,504.47,Conventional,Optimal,Night,Clear,Land,0,Stable,15.83,1,None
15671.65,360.34,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,7.63,1,Minor
14234.2,781.16,Zero-Zero,Slouched,Day,Rain,Water,0,Stable,20.0,1,None
50000.0,926.68,Zero-Zero,Slouched,Night,Clear,Land,1,Stable,20.0,0,Fatal
7094.28,878.65,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
21093.27,860.0,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,8.44,1,Minor
22934.3,406.75,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.46,1,severe
5018.28,700.56,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
20613.93,463.99,Zero-Zero,Optimal,Day,Rain,Mountain,0,Stable,13.56,1,severe
9509.81,849.98,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,19.13,1,None
18392.65,569.4,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,17.5,1,None
14606.16,459.91,Conventional,Optimal,Day,Clear,Land,1,Stable,15.74,1,None
8664.35,353.95,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,10.23,1,severe
9676.5,681.15,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
21943.01,320.14,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
13461.89,367.91,Conventional,Slouched,Day,Clear,Water,0,Stable,7.39,1,Minor
19437.39,671.03,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,7.2,1,Minor
7037.97,484.06,Conventional,Optimal,Night,Clear,Land,0,Stable,6.59,1,Minor
23644.22,484.37,Conventional,Slouched,Night,Clear,Land,0,Stable,6.82,1,Minor
14429.72,344.44,Zero-Zero,Optimal,Day,Rain,Water,1,Stable,18.14,1,None
8565.29,322.03,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,13.4,1,severe
8933.74,305.05,Conventional,Slouched,Night,Clear,Water,0,Stable,20.0,1,None
13582.41,532.88,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.37,1,Minor
10299.12,392.45,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
8504.81,867.68,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
15586.82,265.62,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,10.38,1,severe
12905.92,708.2,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,11.44,1,severe
15284.83,400.62,Conventional,Optimal,Night,Rain,Land,0,Stable,12.71,1,severe
16898.28,374.87,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.25,1,None
13013.45,294.94,Conventional,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
10332.92,589.4,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
14691.68,430.59,Conventional,Optimal,Day,Clear,Land,0,Stable,18.89,1,None
17451.0,278.17,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
28057.52,149.04,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,6.8,1,Minor
18560.67,847.27,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,12.28,1,severe
5575.82,670.09,Conventional,Optimal,Night,Clear,Land,1,Stable,20.0,0,Fatal
